concordância_top1,concordância_top2,concordância_top3,definição_curta,nro_de_crianças_que_analisaram,palavra_dificil,pos_tag,scores_do_ranqueamento,sentença,sinônimos_anotados,sinônimos_ranqueados,spearman,termo_técnico,área_conhecimento,AoA,AoA_zipf,Concretenes,Concretenes_zipf,Imagery,Imagery_zipf,LM-News_log10,LM-News_log10_lemma,Subjective Frequency,Subjective Frequency_zipf,cd_jdp,cd_jdp_lema,cd_jdp_lema_zipf,cd_jdp_zipf,chars,chars_lemma,chars_lemma_zipf,chars_zipf,freq_guten,freq_guten_lemma,freq_guten_lemma_zipf,freq_guten_zipf,freq_jdp,freq_jdp_lemma,freq_jdp_lemma_zipf,freq_jdp_zipf,hypernyms,hypernyms_zipf,hyponyms,hyponyms_zipf,syllables,syllables_lemma,syllables_lemma_zipf,syllables_zipf,synsets,synsets_lemma,synsets_lemma_zipf,synsets_zipf
0.0,0.0,0.0,"Estar de palestra, falar em público.",0,palestra,V,,"Após a exibição , *palestra* com o diretor Marcelo Ernandez .","['demonstração', 'preleção', 'lecionação', 'ensino', 'instrução', 'exposição', 'conferência', 'ensinadela', 'curso', 'explicação', 'lição', 'aula']",,0.0,False,,6.61,3.88138465677057,3.22,3.62531245096167,3.56,3.65896484266444,-4.32891607284546,-4.32891607284546,4.64,3.75127910398334,0.0170268860022519,0.0170268860022519,3.00733243403197,3.00733243403197,6,6,3.84509804001426,3.84509804001426,91,0,3,4.96378782734556,703,0,3,5.84757265914211,0,3,0,3,2,2,3.47712125471966,3.47712125471966,2,2,3.47712125471966,3.47712125471966
0.0,0.0,0.0,Analisar os motivos do ocorrido.,0,perícia,N,,"`` As pessoas acham que o esporte é perigoso , mas esse foi o primeiro acidente fatal em 300 mil saltos realizados no Brasil '' , diz o instrutor Maurício Franzão , da Equipe Adrena , que participou da *perícia* do acidente .","['vistoria', 'auditoria', 'verificação', 'peritagem', 'auditagem', 'exame', 'fiscalização', 'inspeção']",,0.0,False,,5.7,3.82607480270083,4.55,3.74429298312268,4.47,3.73798732633343,-6.01748895645142,-5.30424022674561,3.74,3.67577834167409,0.00225194298739461,0.0138961359953863,3.00599346794168,3.00097690685609,7,7,3.90308998699194,3.90308998699194,10,0,3,4.04139268515823,83,0,3,4.92427928606188,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,4,3.69897000433602,3.0
1.0,1.0,1.0,Citar ou mencionar algo ou alguém.,1,menção,N,"[1.0, 2.0, 3.0, 4.0, 5.0]","A Igreja Católica , em particular , deu um `` delete '' definitivo na única *menção* a ela dentro da Bíblia na metade do século 16 , durante o Concílio de Trento .","['referência', 'alusão', 'referenciação', 'citação']","['alusão', 'referência', 'referenciação', 'citação', 'menção']",1.0,False,,6.42,3.87040390527903,3.09,3.61172330800734,3.49,3.65224634100332,-4.92484283447266,-4.92484283447266,4.24,3.71933128698373,0.00609672369758053,0.00609672369758053,3.00263973474462,3.00263973474462,11,11,4.07918124604763,4.07918124604763,105,0,3,5.02530586526477,341,0,3,5.53402610605614,0,3,0,3,5,5,3.77815125038364,3.77815125038364,2,2,3.47712125471966,3.47712125471966
1.0,1.0,1.0,Ação ou efeito de desequilibrar.,1,desequilíbrio,N,"[1.0, 2.0, 3.0, 4.0, 5.0]",Os macacos-pregos podem estar atacando os micos-leões-dourados por briga de territórios ; já o motivo dos outros dois suspeitos seria um *desequilíbrio* ecológico .,"['instabilidade', 'tremor', 'estremecimento', 'oscilação', 'mobilidade']","['instabilidade', 'tremor', 'estremecimento', 'desequilíbrio', 'oscilação']",1.0,False,,4.78,3.76192783842053,6.49,3.87448181769947,5.92,3.84010609445676,-6.41397476196289,-6.41397476196289,4.05,3.70329137811866,0.0112597149369731,0.0112597149369731,3.00486270680649,3.00486270680649,5,5,3.77815125038364,3.77815125038364,15,0,3,4.20411998265593,581,0,3,5.76492298464989,0,3,0,3,2,2,3.47712125471966,3.47712125471966,4,4,3.69897000433602,3.69897000433602
1.0,1.0,1.0,Métrica utilizada ao medir.,1,medições,N,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0]",Expressar algumas grandezas e unidades como combinação de outras permite aos cientistas organizar as *medições* a partir de um pequeno número de unidades simples ou `` de base” .,"['cálculo', 'medida', 'determinação', 'mensuração', 'aferição']","['medidas', 'cálculos', 'mensurações', 'medições', 'aferições', 'determinações']",1.0,False,,6.23,3.85913829729453,3.31,3.63447727016073,3.5,3.65321251377534,-4.69562911987305,-4.69562911987305,4.35,3.72835378202123,0.0274627193584709,0.0274627193584709,3.01176607281513,3.01176607281513,8,8,3.95424250943932,3.95424250943932,86,0,3,4.93951925261862,1483,0,3,6.17143390094301,0,3,0,3,3,3,3.60205999132796,3.60205999132796,4,4,3.69897000433602,3.69897000433602
1.0,1.0,1.0,"Exibir, fazer ver; expor aos olhos.",1,mostra,V,"[1.0, 2.0, 3.0, 4.0, 5.0]","Fabricados de norte a sul do país , agora eles podem ser admirados por quem visitar a *mostra* .","['apresentação', 'exibição', 'feira', 'exposição']","['exibição', 'apresentação', 'exposição', 'feira', 'mostra']",1.0,False,,5.65,3.8228216453031,4.75,3.75966784468963,4.58,3.74663419893758,-6.08768510818481,-5.31696796417236,3.16,3.61909333062674,0.00269134649713015,0.0208716667124379,3.00897115056716,3.00116726687641,10,9,4.0,4.04139268515823,59,0,3,4.77815125038364,135,0,3,5.13353890837022,0,3,0,3,4,4,3.69897000433602,3.69897000433602,0,5,3.77815125038364,3.0
1.0,1.0,1.0,Segurar ou fechar com tranca.,1,trancas,V,"[1.0, 2.0, 3.0, 4.0, 5.0]","Mas , como eram de madeira , inchavam com a umidade e as *trancas* podiam ser quebradas com um chute .","['barras', 'travas', 'trincos', 'fechaduras']","['fechaduras', 'barras', 'trancas', 'trincos', 'travas']",1.0,False,,7.14,3.9106244048892,3.52,3.65513843481138,3.84,3.68484536164441,-4.98483514785767,-100.0,3.68,3.67024585307412,0.0143355395051218,0.0,3.0,3.0061816422266,4,5,3.77815125038364,3.69897000433602,71,0,3,4.85733249643127,587,0,3,5.76937732607614,0,3,0,3,2,2,3.47712125471966,3.47712125471966,2,0,3.0,3.47712125471966
0.0,0.0,0.0,Métrica utilizada ao medir.,0,medições,N,,`` As *medições* mais recentes indicam níveis de radiação compatíveis com os de outras cidades .,"['determinação', 'medida', 'cálculo', 'registros', 'mensuração', 'aferição']",,0.0,False,,6.36,3.8668778143375,3.68,3.67024585307412,3.92,3.69196510276736,-4.8015308380127,-4.8015308380127,3.93,3.69284691927723,0.019828083376816,0.019828083376816,3.00852696712121,3.00852696712121,5,5,3.77815125038364,3.77815125038364,54,0,3,4.74036268949424,1211,0,3,6.08350261983027,0,3,0,3,2,2,3.47712125471966,3.47712125471966,7,7,3.90308998699194,3.90308998699194
1.0,1.0,1.0,"A parte mais larga de um alicerce, ao longo das fundações de uma parede, de um edifício.",1,sapata,N,"[0.0, 2.0, 3.0]","Depois , é só pular fora da *sapata* .","['base', 'amarelinha', 'suporte', 'apoio']","['base', 'amarelinha', 'sapata']",1.0,True,"Arquitectura Construção, Ictiologia, Mecânica, Marinha, Fortificação, Arquitetura Construção",6.85065304755528,3.89490578453548,4.30508521247299,3.72469236411099,4.23874190667557,3.71922700290153,-6.41579294204712,-6.41579294204712,3.19475961896256,3.62270707859755,0.000659105264603301,0.000659105264603301,3.00028615148779,3.00028615148779,12,12,4.11394335230684,4.11394335230684,100,0,3,5.00432137378264,32,0,3,4.51851393987789,0,3,0,3,6,6,3.84509804001426,3.84509804001426,1,1,3.30102999566398,3.30102999566398
0.0,0.0,0.0,Ocasionar o desaparecimento de algo.,2,dissipa,V,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0]","Sem esse `` cobertor '' de nuvens , o calor se *dissipa* quando anoitece .","['eliminar', 'apagar', 'dispersa', 'dizimar', 'espalhar']","['dissipa', 'dispersa', 'espalha', 'apaga', 'dizima', 'elimina']",0.3142857143,False,,6.87,3.89597473235906,3.67,3.66931688056611,4.11,3.70842090013471,-4.65720987319946,-6.12614917755127,4.22,3.71767050300226,0.0104083706368605,0.00233433114547002,3.00101260571616,3.00449693543558,5,6,3.84509804001426,3.77815125038364,63,0,3,4.80617997398389,490,0,3,5.69108149212297,0,3,0,3,2,2,3.47712125471966,3.47712125471966,2,1,3.30102999566398,3.47712125471966
1.0,1.0,1.0,Aquele que afiança ou assegura o cumprimento de deveres e obrigações de outro.,1,fiadores,N,"[1.0, 2.0, 3.0]","O texto lista os *fiadores* de um tal de Pelágio Romeu , um português que , apesar de nobre , não era rico .","['avalistas', 'fnanciadores']","['financiadores', 'fiadores', 'avalistas']",1.0,True,"Marinha, Armamento",6.85065304755528,3.89490578453548,4.30508521247299,3.72469236411099,4.23874190667557,3.71922700290153,-4.64118003845215,-4.64118003845215,3.19475961896256,3.62270707859755,0.0109301623046714,0.0109301623046714,3.00472115443044,3.00472115443044,12,12,4.11394335230684,4.11394335230684,39,0,3,4.60205999132796,478,0,3,5.68033551341456,0,3,0,3,6,6,3.84509804001426,3.84509804001426,1,1,3.30102999566398,3.30102999566398
1.0,1.0,1.0,"Imagem, estampa.",1,gravuras,N,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0]","Além das famosas pinturas , o grande artista holandês Rembrandt produziu cerca de 290 *gravuras* .","['ilustração', 'estampa', 'imagem', 'desenho', 'figura']","['imagens', 'ilustrações', 'estampas', 'desenhos', 'gravuras', 'figuras']",1.0,True,Arqueologia,6.76,3.88986172125819,5.47,3.8109042806687,5.17,3.79028516403324,-5.31653308868408,-5.31653308868408,4.2,3.7160033436348,0.00757971054293796,0.00757971054293796,3.00327941360182,3.00327941360182,8,8,3.95424250943932,3.95424250943932,27,0,3,4.44715803134222,489,0,3,5.69019608002851,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,0,3.0,3.0
0.0,0.0,0.0,Que não é específico,0,genérico,N,,"O nome *genérico* é uma homenagem a John Travis , um médico inglês que viveu no século 18 e que também era apaixonado por bichos e pela natureza em geral .","['comum', 'coletivo', 'geral', 'global', 'universal', 'generalizado', 'total']",,0.0,True,Farmácia,7.16,3.91169015875386,3.27,3.63042787502502,3.17,3.62013605497376,-4.99958419799805,-4.99958419799805,4.24,3.71933128698373,0.00541015571361876,0.00541015571361876,3.00234326775113,3.00234326775113,8,8,3.95424250943932,3.95424250943932,36,0,3,4.56820172406699,255,0,3,5.40823996531185,0,3,0,3,3,3,3.60205999132796,3.60205999132796,5,5,3.77815125038364,3.77815125038364
0.0,0.0,0.0,Que tende a ser resumido; sucinto.,0,sintéticos,A,,"Os aromas *sintéticos* , por sua vez , podem ser classificados como idênticos aos naturais com estrutura química igual ao composto natural ou artificiais com estrutura química não encontrada na natureza .","['sucinto', 'conciso', 'curto', 'artificial', 'resumido']",,0.0,True,"Linguística, Lingüística",6.85065304755528,3.89490578453548,4.30508521247299,3.72469236411099,4.23874190667557,3.71922700290153,-4.64118003845215,-4.64118003845215,3.19475961896256,3.62270707859755,0.0109301623046714,0.0109301623046714,3.00472115443044,3.00472115443044,12,12,4.11394335230684,4.11394335230684,39,0,3,4.60205999132796,478,0,3,5.68033551341456,0,3,0,3,6,6,3.84509804001426,3.84509804001426,1,1,3.30102999566398,3.30102999566398
0.0,0.0,0.0,Termo de caráter nominal que se junta a um substantivo ou a um pronome a fim de explicá-los.,0,aposto,N,,Mas que pão pode pular dentro de um copo d’água *aposto* que você nunca ouviu falar .,"['aplicado', 'junto', 'sobreposto', 'adjunto', 'acrescentado', 'duvido', 'ligado']",,0.0,True,Gramática,6.41,3.86981820797933,3.59,3.66181268553726,3.8,3.68124123737559,-5.10774421691895,-5.10774421691895,4.25,3.72015930340596,0.00491582676516629,0.00491582676516629,3.00212968613227,3.00212968613227,7,7,3.90308998699194,3.90308998699194,15,0,3,4.20411998265593,236,0,3,5.3747483460101,0,3,0,3,2,2,3.47712125471966,3.47712125471966,2,2,3.47712125471966,3.47712125471966
0.0,0.0,0.0,"Aquele que é alvo de predileção, de preferência.",0,favoritas,N,,"Essa é uma das jogadas *favoritas* de Peter Thomsen , 8 , que treina no São Paulo Athletic Club .","['preferido', 'cara', 'predileto', 'querida']",,0.0,True,Hipismo,6.8,3.89209460269048,3.52,3.65513843481138,4.13,3.71011736511182,-6.14202404022217,-6.14202404022217,3.47,3.65030752313194,0.00606926097822206,0.00606926097822206,3.00262787994977,3.00262787994977,10,10,4.04139268515823,4.04139268515823,8,0,3,3.95424250943932,317,0,3,5.50242711998443,0,3,0,3,4,4,3.69897000433602,3.69897000433602,2,2,3.47712125471966,3.47712125471966
1.0,1.0,1.0,Ação ou efeito de moderar ou moderar-se.,1,moderação,N,"[1.0, 2.0, 3.0, 4.0, 5.0]","Um dos pontos essenciais é o abastecimento de água , que deve ser consumida com *moderação* - com seis pessoas no bunker , uma caixa-d'água de mil litros dura cerca de um mês .","['prudência', 'comedimento', 'parcimônia', 'controle']","['moderação', 'parcimônia', 'comedimento', 'controle', 'prudência']",1.0,False,,5.65,3.8228216453031,4.93,3.77305469336426,4.43,3.73479982958885,-4.37872409820557,-4.66426706314087,4.78,3.76192783842053,0.0171916623184028,0.0208442039930794,3.00895946734753,3.0074027917082,5,4,3.69897000433602,3.77815125038364,71,0,3,4.85733249643127,764,0,3,5.88366143515362,0,3,0,3,1,1,3.30102999566398,3.30102999566398,0,1,3.30102999566398,3.0
0.0,0.0,0.0,"De acordo com o sentido restrito das palavras, palavra por palavra, letra por letra.",0,literal,A,,"Esse episódio inspirou a canção `` Lay Down Candles in the Rain '' - em tradução *literal* , `` Deite-se Velas na Chuva '' .","['igual', 'textual', 'idêntico', 'ao pé da letra', 'pontual', 'fiel']",,0.0,True,Matemática,5.04,3.78103693862113,4.72,3.75739602879302,4.68,3.75434833571102,-5.24512100219727,-5.24512100219727,3.57,3.65991620006985,0.0093373245818801,0.0093373245818801,3.00403633345361,3.00403633345361,9,9,4.0,4.0,87,0,3,4.94448267215017,387,0,3,5.58883172559421,0,3,0,3,4,4,3.69897000433602,3.69897000433602,2,2,3.47712125471966,3.47712125471966
0.0,0.0,0.0,Aquilo que não se pode explicar.,0,inexplicável,A,,"Mas é uma vontade *inexplicável* , eu quase me sinto obrigada a escrever para crianças .","['inexprimível', 'inalcançável', 'confuso', 'inconcebível', 'ininteligível', 'incompreensível']",,0.0,False,,5.56,3.81690383937566,4.39,3.73158876518674,4.79,3.76267856372744,-5.11267280578613,-5.11267280578613,3.75,3.67669360962487,0.040068107544009,0.040068107544009,3.0170617794546,3.0170617794546,5,5,3.77815125038364,3.77815125038364,53,0,3,4.73239375982297,3064,0,3,6.48643047885443,0,3,0,3,2,2,3.47712125471966,3.47712125471966,1,1,3.30102999566398,3.30102999566398
0.0,0.0,0.0,Partidário do nazismo.,0,nazista,N,,"Um exemplo é o que foi escrito entre 1942 e 1944 pela menina Anne Frank , no esconderijo onde ela e sua família ficaram durante a perseguição *nazista* aos judeus ocorrida durante a Segunda Guerra Mundia .",['hitlerista'],,0.0,False,,5.14,3.78816837114117,4.0,3.69897000433602,3.91,3.69108149212297,-4.87203788757324,-4.87203788757324,4.42,3.73399928653839,0.0243045066322467,0.0243045066322467,3.01042908348656,3.01042908348656,7,7,3.90308998699194,3.90308998699194,180,0,3,5.25767857486918,2918,0,3,6.46523409498801,0,3,0,3,3,3,3.60205999132796,3.60205999132796,4,4,3.69897000433602,3.69897000433602
0.0,0.0,0.0,Divertimento; o que diverte e distrai.,0,entreter,V,,"É um livro que tem por objetivo *entreter* as pessoas , mostrando como a pesquisa dos fósseis pode ser fascinante .","['aprazer', 'divertir', 'brincar', 'galhofar', 'agradar', 'recrear', 'alegrar']",,0.0,False,,4.98,3.77670118398841,4.51,3.74115159885178,4.71,3.75663610824585,-4.34607887268066,-4.72943305969238,4.47,3.73798732633343,0.00148298684535743,0.000549254387169418,3.00023847266442,3.00064357591423,10,8,3.95424250943932,4.04139268515823,41,0,3,4.6232492903979,91,0,3,4.96378782734556,0,3,0,3,4,3,3.60205999132796,3.69897000433602,0,2,3.47712125471966,3.0
0.0,0.0,0.0,O mesmo que medicar.,0,medicinais,V,,Também aprendemos com eles o uso de chás e plantas *medicinais* para curar doenças .,"['terapêuticas', 'curativas']",,0.0,False,,5.3,3.79934054945358,3.82,3.68304703823885,3.82,3.68304703823885,-4.84423923492432,-5.70401620864868,4.87,3.76863810124761,0.0321039189300525,0.0136215088018016,3.0058758175964,3.01372342708358,5,6,3.84509804001426,3.77815125038364,67,0,3,4.83250891270624,1220,0,3,6.08671566394488,0,3,0,3,2,2,3.47712125471966,3.47712125471966,3,1,3.30102999566398,3.60205999132796
0.0,0.0,0.0,"Relativo a costa, onde os navios atracam",0,costeiras,N,,"Os principais fatores que levam os mamíferos aquáticos à morte são os acidentes ocasionados durante a pesca de outras espécies — eles são capturados e feridos nas redes — e a poluição das águas , geralmente causada pelo crescimento das cidades nas regiões *costeiras* .",['litorâneas'],,0.0,False,,6.85065304755528,3.89490578453548,4.30508521247299,3.72469236411099,4.23874190667557,3.71922700290153,-4.41392087936401,-4.41392087936401,3.19475961896256,3.62270707859755,0.0274077939197539,0.0274077939197539,3.01174285596054,3.01174285596054,12,12,4.11394335230684,4.11394335230684,83,0,3,4.92427928606188,1284,0,3,6.10890312766731,0,3,0,3,5,5,3.77815125038364,3.77815125038364,4,4,3.69897000433602,3.69897000433602
0.0,0.0,0.0,Algo que está a ponto de acontecer.,0,prestes,N,,Um casal *prestes* a comemorar um ano junto passa por uma crise no relacionamento .,"['pendente', 'iminente', 'próximo', 'em vias de']",,0.0,False,,6.95,3.90036712865647,4.39,3.73158876518674,4.09,3.70671778233676,-4.28715896606445,-4.28715896606445,4.71,3.75663610824585,0.00873314475599374,0.00873314475599374,3.00377629102567,3.00377629102567,9,9,4.0,4.0,64,0,3,4.81291335664286,420,0,3,5.62428209583567,0,3,0,3,4,4,3.69897000433602,3.69897000433602,8,8,3.95424250943932,3.95424250943932
0.0,0.0,0.0,Algo que está a ponto de acontecer.,0,prestes,N,,"Pois saiba que essas aventuras estão *prestes* a se tornar realidade com a construção do Observatório Alma no deserto do Atacama , no Chile .","['pendente', 'próximo de', 'iminente', 'perto de', 'quase', 'próximo', 'em vias de']",,0.0,False,,5.81,3.83314711191279,4.43,3.73479982958885,4.59,3.74741180788642,-4.36808109283447,-4.36808109283447,3.93,3.69284691927723,0.0761266580616813,0.0761266580616813,3.03186338997354,3.03186338997354,7,7,3.90308998699194,3.90308998699194,54,0,3,4.74036268949424,5241,0,3,6.71949701661058,0,3,0,3,3,3,3.60205999132796,3.60205999132796,3,3,3.60205999132796,3.60205999132796
0.0,0.0,0.0,Que se encontra a grande distância.,0,longínquo,A,,"Como você deve ter imaginado , nenhum cientista viajou até esse planeta tão *longínquo* para verificar se havia água nele .","['longe', 'distante', 'semoto', 'afastado', 'remoto']",,0.0,False,,7.98,3.9532763366673,3.86,3.68663626926229,3.8,3.68124123737559,-5.28390979766846,-5.28390979766846,3.7,3.67209785793572,0.000961195177546481,0.000961195177546481,3.0004172412686,3.0004172412686,5,5,3.77815125038364,3.77815125038364,15,0,3,4.20411998265593,66,0,3,4.82607480270083,0,3,0,3,2,2,3.47712125471966,3.47712125471966,0,0,3.0,3.0
0.0,0.0,0.0,"Honesto, sincero.",0,confiável,A,,"Nem sempre o que está publicado é verdadeiro e *confiável* , portanto , é preciso estar atento e sempre confirmar de onde veio o texto .","['garantido', 'fidedigno']",,0.0,False,,5.82,3.83378437465648,4.43,3.73479982958885,4.63,3.75050839485135,-5.92355108261108,-5.92355108261108,3.61,3.66370092538965,0.00944717545931398,0.00944717545931398,3.00408359717091,3.00408359717091,9,9,4.0,4.0,12,0,3,4.11394335230684,371,0,3,5.5705429398819,0,3,0,3,3,3,3.60205999132796,3.60205999132796,3,3,3.60205999132796,3.60205999132796
0.0,0.0,0.0,"Ato ou efeito de separar; partição, divisão.",0,separação,N,,"Nessa *separação* , alguns animais ficaram em diferentes pedaços de terra e hoje estão distribuídos por lugares bem distantes .","['desmembramento', 'desagregação', 'apartação', 'quebra', 'compartimentação', 'fracionamento', 'bifurcação', 'divisão', 'disjunção', 'parcelamento', 'ramificação', 'cisão', 'fragmentação', 'secessão', 'segmentação', 'partição']",,0.0,True,"Jurídico, Jurisprudência",5.56,3.81690383937566,4.39,3.73158876518674,4.79,3.76267856372744,-5.11267280578613,-5.11267280578613,3.75,3.67669360962487,0.040068107544009,0.040068107544009,3.0170617794546,3.0170617794546,5,5,3.77815125038364,3.77815125038364,53,0,3,4.73239375982297,3064,0,3,6.48643047885443,0,3,0,3,2,2,3.47712125471966,3.47712125471966,1,1,3.30102999566398,3.30102999566398
0.0,0.0,0.0,Esquisito; que não é comum.,0,exóticos,A,,"Lá é possível ver lustres típicos do Japão ; dá para visitar restaurantes *exóticos* , comer tempurás em barraquinhas e até comprar mangá .","['típicos', 'forâneo', 'alheio', 'ádvena', 'estrangeiro', 'estranho', 'alienígena', 'importado', 'forasteiro', 'adventício', 'alóctone']",,0.0,False,,5.45,3.80955971463527,4.45,3.73639650227664,4.51,3.74115159885178,-6.66050481796265,-4.98102378845215,3.4,3.64345267648619,0.000137313596792354,0.00768956142037185,3.00332675976108,3.00005963044344,6,5,3.77815125038364,3.84509804001426,3,0,3,3.60205999132796,5,0,3,3.77815125038364,0,3,0,3,2,2,3.47712125471966,3.47712125471966,0,1,3.30102999566398,3.0
0.0,0.0,0.0,"Que se refere à astronomia, ao céu, as estrelas.",0,astronômico,A,,Trata-se de uma área que pesquisa o conhecimento *astronômico* das sociedades atuais .,"['exagerado', 'exorbitante', 'elevadíssimo', 'elevado', 'altíssimo', 'abusivo', 'gigantesco']",,0.0,False,,6.01,3.84571801796666,3.5,3.65321251377534,3.3,3.63346845557959,-3.94209909439087,-3.94209909439087,4.66,3.75281643118827,0.00659105264603301,0.00659105264603301,3.00285306573554,3.00285306573554,7,7,3.90308998699194,3.90308998699194,94,0,3,4.97772360528885,270,0,3,5.43296929087441,0,3,0,3,3,3,3.60205999132796,3.60205999132796,2,2,3.47712125471966,3.47712125471966
0.0,0.0,0.0,"Que tende a ser magoado, danificado ou derrotado; frágil.",0,vulnerável,A,,`` Quem pratica bullying busca a vítima mais *vulnerável* .,"['vulnerabilizado', 'prejudicável', 'destruível', 'descoberto', 'desarmado', 'debilitável', 'derrotável', 'fraca', 'deprotegida', 'indefesa', 'exposto', 'desabrigado', 'desemparado', 'indefeso', 'desvalido', 'destrutível', 'magoável', 'frágil', 'desprotegido', 'suscetível', 'indefenso', 'acometível', 'atacável']",,0.0,False,,6.11,3.85186960072977,5.05,3.78175537465247,4.46,3.73719264270474,-5.16312694549561,-5.16312694549561,4.65,3.75204844781944,0.0581385768818828,0.0581385768818828,3.0245425478826,3.0245425478826,6,6,3.84509804001426,3.84509804001426,162,0,3,5.21218760440396,4620,0,3,6.66473596851871,0,3,0,3,3,3,3.60205999132796,3.60205999132796,8,8,3.95424250943932,3.95424250943932
0.0,0.0,0.0,Dar solução a; resolver: solucionar um problema.,0,solucionar,V,,Será que o novo observatório será capaz de *solucionar* esse mistério ?,"['solver', 'sanar', 'descobrir', 'decidir', 'esclarecer', 'deslindar', 'resolver', 'decifrar', 'desvendar', 'desatar']",,0.0,False,,7.16,3.91169015875386,3.27,3.63042787502502,3.17,3.62013605497376,-4.99958419799805,-4.99958419799805,4.24,3.71933128698373,0.00541015571361876,0.00541015571361876,3.00234326775113,3.00234326775113,8,8,3.95424250943932,3.95424250943932,36,0,3,4.56820172406699,255,0,3,5.40823996531185,0,3,0,3,3,3,3.60205999132796,3.60205999132796,5,5,3.77815125038364,3.77815125038364
0.0,0.0,0.0,Esquisito; que não é comum.,0,exóticas,A,,Eles estudam as espécies *exóticas* invasoras e desenvolvem formas de controlar o problema .,"['forâneo', 'alheio', 'ádvena', 'estrangeiro', 'alienígena', 'importado', 'forasteiro', 'adventício', 'alóctone']",,0.0,False,,6.39,3.86864443839483,3.67,3.66931688056611,3.63,3.66558099101795,-4.65337181091309,-4.73326301574707,4.38,3.73078227566639,0.0168895724054596,0.00604179825886359,3.00261602483131,3.00727379392684,7,6,3.84509804001426,3.90308998699194,112,0,3,5.05307844348342,653,0,3,5.81557774832427,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,3,3.60205999132796,3.0
0.0,0.0,0.0,Esquisito; que não é comum.,0,exótica,A,,Os ornitorrincos chamam atenção pela aparência *exótica* .,"['estapafúrdio', 'excepcional', 'excêntrico', 'irregular', 'incomum', 'extravagante', 'surpreendente', 'estranho', 'bizarro', 'estrambólico', 'extraordinário', 'estapafúrdico', 'estúrdio', 'mirabolante', 'esdrúxulo', 'singular', 'estrambótico', 'esquisito', 'heteróclito']",,0.0,False,,6.23,3.85913829729453,3.31,3.63447727016073,3.5,3.65321251377534,-4.69562911987305,-4.69562911987305,4.35,3.72835378202123,0.0274627193584709,0.0274627193584709,3.01176607281513,3.01176607281513,8,8,3.95424250943932,3.95424250943932,86,0,3,4.93951925261862,1483,0,3,6.17143390094301,0,3,0,3,3,3,3.60205999132796,3.60205999132796,4,4,3.69897000433602,3.69897000433602
0.0,0.0,0.0,Relativo ao teatro: arte dramática.,0,dramática,N,,"A *dramática* história de Tycho começa antes mesmo de seu nascimento , em 1546 .","['emocionante', 'pungente', 'comovedor', 'enternecedor', 'tocante', 'patético', 'comovente']",,0.0,False,,7.45,3.92685670894969,3.33,3.63648789635337,3.34,3.63748972951251,-4.73249387741089,-4.73249387741089,4.48,3.73878055848437,0.00266388377777167,0.00266388377777167,3.00115537181932,3.00115537181932,8,8,3.95424250943932,3.95424250943932,63,0,3,4.80617997398389,107,0,3,5.03342375548695,0,3,0,3,3,3,3.60205999132796,3.60205999132796,4,4,3.69897000433602,3.69897000433602
0.0,0.0,0.0,Que tende a ser resumido; sucinto.,0,sintéticos,A,,"Os tecidos serão *sintéticos* e inteligentes , capazes de se ajustar ao corpo e à temperatura ambiente .","['sucinto', 'conciso', 'curto', 'artificial', 'resumido']",,0.0,True,"Linguística, Lingüística",5.84,3.83505610172012,3.86,3.68663626926229,3.78,3.67942789661212,-4.1371169090271,-4.1371169090271,4.84,3.7664128471124,0.0452860242221185,0.0452860242221185,3.01923514379125,3.01923514379125,10,10,4.04139268515823,4.04139268515823,140,0,3,5.14921911265538,2082,0,3,6.31868926994775,0,3,0,3,4,4,3.69897000433602,3.69897000433602,3,3,3.60205999132796,3.60205999132796
0.0,0.0,0.0,Definido por não proporcionar conforto.,0,desconfortável,A,,Ficar sentado por tanto tempo no espaço também não é tão *desconfortável* quanto seria na Terra .,"['inconfortável', 'desagradável', 'desaconchegado', 'incômodo', 'desconfortante']",,0.0,False,,7.32,3.92012332629072,4.5,3.74036268949424,4.87,3.76863810124761,-4.96744394302368,-5.38541698455811,3.97,3.69635638873333,0.0238651031225112,0.0246889847032653,3.0105920676125,3.01024274098677,12,11,4.07918124604763,4.11394335230684,31,0,3,4.50514997831991,1192,0,3,6.07664044367034,0,3,0,3,5,5,3.77815125038364,3.77815125038364,0,2,3.47712125471966,3.0
0.0,0.0,0.0,"Qualidade ou caráter do que é rígido, firme, duro.",0,rígida,A,,"Quando criança , teve uma educação *rígida* — seu pai era pastor — e dificuldade em fazer amigos .","['intransigente', 'grave', 'austero', 'implacável', 'inclemente', 'inexorável', 'tétrico', 'ferrenho', 'severo', 'estoico', 'intolerante', 'espartano', 'rigoroso']",,0.0,False,,6.59,3.88024177589548,4.11,3.70842090013471,4.23,3.71850168886727,-4.60614395141602,-4.60614395141602,3.91,3.69108149212297,0.0076346359816549,0.0076346359816549,3.00330308732665,3.00330308732665,8,8,3.95424250943932,3.95424250943932,25,0,3,4.41497334797082,352,0,3,5.54777470538782,0,3,0,3,3,3,3.60205999132796,3.60205999132796,3,3,3.60205999132796,3.60205999132796
